file,label,group,color,number
MU-subject5_list1_sent5_0001.wav,wudj1,17,Black,377
MU-subject5_list1_sent8_0001.wav,wubj1,18,Black,378
MU-subject5_list2_sent11_0001.wav,jibj2,19,Black,379
MU-subject5_list2_sent12_0001.wav,0idw2,20,Black,380
MU-subject5_list2_sent15_0001.wav,wubw2,21,Black,381
MU-subject5_list2_sent17_0001.wav,0ikw2,22,Black,382
MU-subject5_list2_sent2_0001.wav,jibw2,23,Black,383
MU-subject5_list2_sent20_0001.wav,wagw2,24,Black,384
MU-subject5_list2_sent21_0001.wav,0udw2,25,Black,385
MU-subject5_list2_sent22_0001.wav,wagj2,26,Black,386
MU-subject5_list2_sent23_0001.wav,wukj2,27,Black,387
MU-subject5_list2_sent27_0001.wav,0atj2,28,Black,388
MU-subject5_list2_sent3_0001.wav,watw2,29,Black,389
MU-subject5_list2_sent31_0001.wav,jukw2,30,Black,390
MU-subject5_list2_sent32_0001.wav,jidj2,31,Black,391
MU-subject5_list2_sent33_0001.wav,wabj2,32,Black,392
MU-subject5_list2_sent35_0001.wav,wabw2,33,Black,393
MU-subject5_list2_sent36_0001.wav,jikj2,34,Black,394
MU-subject5_list2_sent5_0001.wav,wudj2,35,Black,395
MU-subject5_list2_sent8_0001.wav,wubj2,36,Black,396
MU-subject5_list3_sent11_0001.wav,jibj3,37,Black,397
MU-subject5_list3_sent12_0001.wav,0idw3,38,Black,398
MU-subject5_list3_sent15_0001.wav,wubw3,39,Black,399
MU-subject5_list3_sent17_0001.wav,0ikw3,40,Black,400
MU-subject5_list3_sent2_0001.wav,jibw3,41,Black,401
MU-subject5_list3_sent20_0001.wav,wagw3,42,Black,402
MU-subject5_list3_sent21_0001.wav,0udw3,43,Black,403
MU-subject5_list3_sent22_0001.wav,wagj3,44,Black,404
MU-subject5_list3_sent23_0001.wav,wukj3,45,Black,405
MU-subject5_list3_sent27_0001.wav,0atj3,46,Black,406
MU-subject5_list3_sent3_0001.wav,watw3,47,Black,407
MU-subject5_list3_sent31_0001.wav,jukw3,48,Black,408
MU-subject5_list3_sent32_0001.wav,jidj3,49,Black,409
MU-subject5_list3_sent33_0001.wav,wabj3,50,Black,410
MU-subject5_list3_sent35_0001.wav,wabw3,51,Black,411
MU-subject5_list3_sent36_0001.wav,jikj3,52,Black,412
MU-subject5_list3_sent5_0001.wav,wudj3,53,Black,413
MU-subject5_list3_sent8_0001.wav,wubj3,54,Black,414
MU-subject5_list4_sent11_0001.wav,jibj4,55,Black,415
MU-subject5_list4_sent12_0001.wav,0idw4,56,Black,416
MU-subject5_list4_sent15_0001.wav,wubw4,57,Black,417
MU-subject5_list4_sent17_0001.wav,0ikw4,58,Black,418
MU-subject5_list4_sent2_0001.wav,jibw4,59,Black,419
MU-subject5_list4_sent20_0001.wav,wagw4,60,Black,420
MU-subject5_list4_sent21_0001.wav,0udw4,61,Black,421
MU-subject5_list4_sent22_0001.wav,wagj4,62,Black,422
MU-subject5_list4_sent23_0001.wav,wukj4,63,Black,423
MU-subject5_list4_sent27_0001.wav,0atj4,64,Black,424
MU-subject5_list4_sent3_0001.wav,watw4,65,Black,425
MU-subject5_list4_sent31_0001.wav,jukw4,66,Black,426
MU-subject5_list4_sent32_0001.wav,jidj4,67,Black,427
MU-subject5_list4_sent33_0001.wav,wabj4,68,Black,428
MU-subject5_list4_sent35_0001.wav,wabw4,69,Black,429
MU-subject5_list4_sent36_0001.wav,jikj4,70,Black,430
MU-subject5_list4_sent5_0001.wav,wudj4,71,Black,431
MU-subject5_list4_sent8_0001.wav,wubj4,72,Black,432
MU-subject5_list5_sent11_0001.wav,jibj5,90,Black,433
MU-subject5_list5_sent12_0001.wav,0idw5,74,Black,434
MU-subject5_list5_sent15_0001.wav,wubw5,75,Black,435
MU-subject5_list5_sent17_0001.wav,0ikw5,76,Black,436
