segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	min.pitch.loc	min.pitch.loc.perc	max.pitch.Hz	max.pitch.ERB	max.pitch.loc	max.pitch.loc.perc	pitch.range.min	pitch.range.max	speaker
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	4	0.0080	72.350	121.602	3.5658	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	5	0.0080	72.350	119.736	3.5190	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	6	0.0080	72.350	117.821	3.4708	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	7	0.0080	72.350	116.076	3.4267	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	8	0.0080	72.350	114.939	3.3979	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
IS0	rixóql-rixóql-g-m	rixo8ql	1011.423	S13-79	11	9	0.0080	72.350	115.011	3.3997	119.914	3.5230	114.616	3.3897	63.980	0.884	126.500	3.6876	0.347	0.005	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	1	0.0070	63.418	137.503	3.9561	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	2	0.0070	63.418	137.479	3.9555	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	3	0.0070	63.418	136.255	3.9260	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	4	0.0070	63.418	134.198	3.8761	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	5	0.0070	63.418	131.421	3.8085	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	6	0.0070	63.418	128.146	3.7281	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	7	0.0070	63.418	124.678	3.6423	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	8	0.0070	63.418	121.247	3.5569	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
OST1	rixóql-rixóql-g-m	rixo8ql	1141.534	S13-79	13	9	0.0070	63.418	118.262	3.4819	129.910	3.7702	117.056	3.4515	63.418	1.000	137.836	3.9642	6.956	0.110	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	1	0.0069	62.351	120.284	3.5328	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	2	0.0069	62.351	120.294	3.5331	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	3	0.0069	62.351	120.076	3.5276	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	4	0.0069	62.351	119.474	3.5125	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	5	0.0069	62.351	118.508	3.4882	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	6	0.0069	62.351	117.064	3.4517	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	7	0.0069	62.351	115.199	3.4044	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	8	0.0069	62.351	113.242	3.3546	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
IS0	rixóql-rixóql-f-m	rixo8ql	676.880	S13-8	13	9	0.0069	62.351	111.442	3.3086	117.287	3.4571	110.884	3.2943	62.351	1.000	120.361	3.5348	6.777	0.109	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	1	0.0057	51.072	150.982	4.2760	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	2	0.0057	51.072	150.332	4.2608	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	3	0.0057	51.072	149.333	4.2374	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	4	0.0057	51.072	147.933	4.2045	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	5	0.0057	51.072	146.520	4.1712	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	6	0.0057	51.072	145.114	4.1379	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	7	0.0057	51.072	143.855	4.1081	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	8	0.0057	51.072	142.682	4.0802	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
OST1	rixóql-rixóql-f-m	rixo8ql	855.479	S13-8	15	9	0.0057	51.072	141.706	4.0569	146.495	4.1703	141.229	4.0455	51.072	1.000	151.182	4.2807	1.547	0.030	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	1	0.0086	77.230	114.128	3.3773	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	2	0.0086	77.230	113.377	3.3581	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	3	0.0086	77.230	112.462	3.3348	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	4	0.0086	77.230	111.578	3.3121	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	5	0.0086	77.230	110.788	3.2919	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	6	0.0086	77.230	110.046	3.2728	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	7	0.0086	77.230	109.273	3.2529	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	8	0.0086	77.230	108.407	3.2306	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	1239.318	S13-80	13	9	0.0086	77.230	107.483	3.2067	110.838	3.2930	107.068	3.1960	77.230	1.000	114.330	3.3824	2.274	0.029	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	1	0.0106	95.595	121.529	3.5640	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	2	0.0106	95.595	123.140	3.6042	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	3	0.0106	95.595	124.484	3.6376	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	4	0.0106	95.595	125.471	3.6621	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	5	0.0106	95.595	125.858	3.6717	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	6	0.0106	95.595	125.398	3.6603	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	7	0.0106	95.595	123.977	3.6250	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	8	0.0106	95.595	121.837	3.5717	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1434.000	S13-80	15	9	0.0106	95.595	119.919	3.5236	123.536	3.6140	119.659	3.5171	89.923	0.941	125.964	3.6744	47.758	0.500	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	1	0.0068	61.517	117.234	3.4560	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	2	0.0068	61.517	117.098	3.4526	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	3	0.0068	61.517	115.998	3.4247	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	4	0.0068	61.517	114.632	3.3901	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	5	0.0068	61.517	113.209	3.3538	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	6	0.0068	61.517	111.936	3.3213	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	7	0.0068	61.517	110.872	3.2940	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	8	0.0068	61.517	110.010	3.2719	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS0	qálaq-qalaq-f-m	qalaq	850.078	S13-81	12	9	0.0068	61.517	109.344	3.2548	112.992	3.3481	109.035	3.2468	61.517	1.000	117.234	3.4560	10.526	0.171	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	1	0.0092	82.670	111.856	3.3193	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	2	0.0092	82.670	112.477	3.3352	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	3	0.0092	82.670	112.727	3.3415	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	4	0.0092	82.670	112.810	3.3436	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	5	0.0092	82.670	112.736	3.3418	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	6	0.0092	82.670	112.415	3.3336	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	7	0.0092	82.670	111.828	3.3185	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	8	0.0092	82.670	111.151	3.3012	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
AS1	qálaq-qalaq-f-m	qalaq	1014.826	S13-81	14	9	0.0092	82.670	110.687	3.2893	112.076	3.3249	110.631	3.2879	77.693	0.940	112.844	3.3445	33.527	0.406	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	1	0.0074	66.859	119.505	3.5133	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	2	0.0074	66.859	118.902	3.4981	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	3	0.0074	66.859	117.386	3.4599	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	4	0.0074	66.859	115.618	3.4151	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	5	0.0074	66.859	113.659	3.3653	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	6	0.0074	66.859	111.532	3.3109	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	7	0.0074	66.859	109.239	3.2520	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	8	0.0074	66.859	106.919	3.1920	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1073.552	S13-82	17	9	0.0074	66.859	104.953	3.1410	112.767	3.3418	104.087	3.1185	66.859	1.000	119.505	3.5133	8.144	0.122	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	1	0.0049	44.098	NA	NA	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	2	0.0049	44.098	110.958	3.2963	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	3	0.0049	44.098	110.632	3.2879	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	4	0.0049	44.098	109.394	3.2560	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	5	0.0049	44.098	108.053	3.2214	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	6	0.0049	44.098	106.545	3.1824	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	7	0.0049	44.098	105.292	3.1499	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	8	0.0049	44.098	105.167	3.1466	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1231.808	S13-82	19	9	0.0049	44.098	NA	NA	108.141	3.2236	105.167	3.1466	31.387	0.712	110.958	3.2963	11.220	0.254	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	1	0.0078	70.509	NA	NA	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	2	0.0078	70.509	NA	NA	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	3	0.0078	70.509	118.033	3.4762	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	4	0.0078	70.509	117.921	3.4734	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	5	0.0078	70.509	116.950	3.4489	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	6	0.0078	70.509	115.499	3.4121	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	7	0.0078	70.509	113.676	3.3657	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	8	0.0078	70.509	111.425	3.3082	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
IS0	rixóql-rixoq-g-m	rixoq	1041.900	S13-83	17	9	0.0078	70.509	108.709	3.2383	114.087	3.3759	107.236	3.2002	70.509	1.000	118.033	3.4762	27.869	0.395	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	1	0.0058	52.014	NA	NA	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	2	0.0058	52.014	109.374	3.2555	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	3	0.0058	52.014	108.840	3.2417	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	4	0.0058	52.014	106.843	3.1901	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	5	0.0058	52.014	104.111	3.1189	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	6	0.0058	52.014	100.648	3.0282	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	7	0.0058	52.014	97.111	2.9346	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	8	0.0058	52.014	93.955	2.8507	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
OS1	rixóql-rixoq-g-m	rixoq	1227.986	S13-83	19	9	0.0058	52.014	93.477	2.8380	102.075	3.0647	93.477	2.8380	43.448	0.835	109.374	3.2555	13.199	0.254	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	1	0.0219	197.259	137.833	3.9640	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	2	0.0219	197.259	137.263	3.9503	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	3	0.0219	197.259	133.876	3.8684	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	4	0.0219	197.259	132.117	3.8256	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	5	0.0219	197.259	131.664	3.8145	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	6	0.0219	197.259	130.444	3.7846	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	7	0.0219	197.259	127.489	3.7120	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	8	0.0219	197.259	123.216	3.6060	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	504.713	S13-84	5	9	0.0219	197.259	117.369	3.4593	130.141	3.7761	113.733	3.3672	197.259	1.000	138.820	3.9878	18.524	0.094	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	1	0.0222	199.739	143.387	4.0969	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	2	0.0222	199.739	138.821	3.9878	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	3	0.0222	199.739	134.648	3.8871	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	4	0.0222	199.739	131.859	3.8192	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	5	0.0222	199.739	130.869	3.7951	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	6	0.0222	199.739	129.610	3.7642	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	7	0.0222	199.739	126.648	3.6912	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	8	0.0222	199.739	122.249	3.5819	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
ALT1	cháaj-cháaj-f-l	cha8aj	508.972	S13-85	5	9	0.0222	199.739	115.004	3.3992	130.344	3.7803	109.584	3.2609	199.739	1.000	145.192	4.1398	0	0	74.3806	256.9201	S13
AS0	qaxoot-qaxoot-g-m	qaxoot	1472.570	S13-86	20	1	0.0079	70.771	123.218	3.6062	117.076	3.4517	113.423	3.3593	58.063	0.820	123.383	3.6103	4.584	0.065	74.3806	256.9201	S13
