segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	max.pitch.Hz	max.pitch.ERB	pitch.range.min	pitch.range.max	speaker
OL1	qapoop-qapoop-g-m	qapoop	850.000	S10-77	10	5	0.0078	70.000	132.654	3.8386	132.832	3.8421	120.887	3.5474	141.023	4.0406	86.3148	290.9133	S10
OL1	qapoop-qapoop-g-m	qapoop	850.000	S10-77	10	6	0.0078	70.000	131.239	3.8041	132.832	3.8421	120.887	3.5474	141.023	4.0406	86.3148	290.9133	S10
OL1	qapoop-qapoop-g-m	qapoop	850.000	S10-77	10	7	0.0078	70.000	129.942	3.7722	132.832	3.8421	120.887	3.5474	141.023	4.0406	86.3148	290.9133	S10
OL1	qapoop-qapoop-g-m	qapoop	850.000	S10-77	10	8	0.0078	70.000	126.718	3.6930	132.832	3.8421	120.887	3.5474	141.023	4.0406	86.3148	290.9133	S10
OL1	qapoop-qapoop-g-m	qapoop	850.000	S10-77	10	9	0.0078	70.000	124.137	3.6287	132.832	3.8421	120.887	3.5474	141.023	4.0406	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	1	0.0078	70.000	NA	NA	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	2	0.0078	70.000	155.309	4.3767	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	3	0.0078	70.000	152.641	4.3144	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	4	0.0078	70.000	147.310	4.1898	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	5	0.0078	70.000	145.329	4.1430	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	6	0.0078	70.000	144.260	4.1177	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	7	0.0078	70.000	143.528	4.1003	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	8	0.0078	70.000	142.221	4.0692	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
EST1	jtéleb7-jtélb7-g-l	jte8lb7	1020.000	S10-78	13	9	0.0078	70.000	140.809	4.0355	145.765	4.1528	140.288	4.0230	155.309	4.3767	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	1	0.0044	40.000	164.777	4.5936	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	2	0.0044	40.000	162.749	4.5473	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	3	0.0044	40.000	160.107	4.4871	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	4	0.0044	40.000	158.912	4.4597	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	5	0.0044	40.000	158.308	4.4459	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	6	0.0044	40.000	158.305	4.4458	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	7	0.0044	40.000	158.375	4.4474	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	8	0.0044	40.000	157.099	4.4179	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
IS0	jtéleb7-ijtélb7-g-l	ijte8lb7	780.000	S10-79	11	9	0.0044	40.000	155.234	4.3748	159.319	4.4688	153.573	4.3361	165.039	4.5995	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	1	0.0078	70.000	159.414	4.4713	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	2	0.0078	70.000	152.985	4.3212	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	3	0.0078	70.000	143.612	4.1022	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	4	0.0078	70.000	138.061	3.9679	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	5	0.0078	70.000	125.594	3.6646	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	6	0.0078	70.000	123.656	3.6170	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	7	0.0078	70.000	121.843	3.5718	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	8	0.0078	70.000	119.503	3.5132	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
EST1	jtéleb7-ijtélb7-g-l	ijte8lb7	1010.000	S10-79	14	9	0.0078	70.000	116.394	3.4347	132.004	3.8170	114.992	3.3993	159.414	4.4713	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	1	0.0222	200.000	154.378	4.3540	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	2	0.0222	200.000	147.809	4.2015	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	3	0.0222	200.000	144.453	4.1222	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	4	0.0222	200.000	138.839	3.9881	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	5	0.0222	200.000	131.254	3.8044	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	6	0.0222	200.000	123.994	3.6252	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	7	0.0222	200.000	114.081	3.3757	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	8	0.0222	200.000	105.752	3.1614	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
ALT1	cháaj-cháaj-f-l	cha8aj	750.000	S10-8	6	9	0.0222	200.000	90.472	2.7567	128.732	3.7313	88.771	2.7112	166.262	4.6272	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	1	0.0144	130.000	155.845	4.3890	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	2	0.0144	130.000	156.195	4.3971	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	3	0.0144	130.000	160.906	4.5054	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	4	0.0144	130.000	164.107	4.5784	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	5	0.0144	130.000	166.844	4.6403	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	6	0.0144	130.000	167.893	4.6640	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	7	0.0144	130.000	163.570	4.5660	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	8	0.0144	130.000	156.043	4.3931	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
OLT1	jóoq7-jóoq7-f-m	jo8oq7	270.000	S10-80	4	9	0.0144	130.000	149.396	4.2389	161.008	4.5070	149.396	4.2389	168.660	4.6813	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	1	0.0089	80.000	144.580	4.1251	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	2	0.0089	80.000	141.886	4.0612	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	3	0.0089	80.000	141.980	4.0635	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	4	0.0089	80.000	142.148	4.0675	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	5	0.0089	80.000	140.902	4.0377	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	6	0.0089	80.000	138.287	3.9750	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	7	0.0089	80.000	135.259	3.9018	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	8	0.0089	80.000	131.002	3.7980	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	240.000	S10-81	4	9	0.0089	80.000	121.722	3.5682	137.530	3.9553	119.192	3.5054	147.188	4.1869	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	1	0.0133	120.000	151.816	4.2952	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	2	0.0133	120.000	150.821	4.2722	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	3	0.0133	120.000	154.663	4.3617	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	4	0.0133	120.000	155.829	4.3887	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	5	0.0133	120.000	156.402	4.4019	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	6	0.0133	120.000	157.291	4.4224	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	7	0.0133	120.000	156.639	4.4074	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	8	0.0133	120.000	153.224	4.3282	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	420.000	S10-81	6	9	0.0133	120.000	148.902	4.2272	154.017	4.3465	148.025	4.2067	157.448	4.4261	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	1	0.0100	90.000	123.479	3.6125	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	2	0.0100	90.000	119.063	3.5021	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	3	0.0100	90.000	116.483	3.4370	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	4	0.0100	90.000	114.828	3.3951	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	5	0.0100	90.000	113.951	3.3728	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	6	0.0100	90.000	112.504	3.3358	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	7	0.0100	90.000	110.552	3.2858	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	8	0.0100	90.000	108.494	3.2328	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	670.000	S10-82	9	9	0.0100	90.000	101.874	3.0599	113.470	3.3593	96.556	2.9193	126.883	3.6968	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	1	0.0122	110.000	126.147	3.6786	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	2	0.0122	110.000	130.518	3.7860	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	3	0.0122	110.000	139.146	3.9942	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	4	0.0122	110.000	146.557	4.1717	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	5	0.0122	110.000	148.775	4.2238	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	6	0.0122	110.000	141.170	4.0439	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	7	0.0122	110.000	126.756	3.6922	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	8	0.0122	110.000	121.131	3.5541	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	850.000	S10-82	11	9	0.0122	110.000	NA	NA	135.594	3.9069	121.003	3.5508	152.072	4.3015	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	1	0.0100	90.000	136.543	3.9322	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	2	0.0100	90.000	129.660	3.7653	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	3	0.0100	90.000	126.661	3.6915	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	4	0.0100	90.000	124.153	3.6294	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	5	0.0100	90.000	122.516	3.5887	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	6	0.0100	90.000	121.040	3.5517	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	7	0.0100	90.000	117.332	3.4584	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	8	0.0100	90.000	111.723	3.3156	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
AS0	qajóoq7-qajóoq7-g-m	qajo8oq7	740.000	S10-83	8	9	0.0100	90.000	107.446	3.2057	121.897	3.5710	106.366	3.1778	142.603	4.0780	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	1	0.0111	100.000	131.484	3.8093	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	2	0.0111	100.000	125.153	3.6543	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	3	0.0111	100.000	124.314	3.6334	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	4	0.0111	100.000	123.878	3.6226	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	5	0.0111	100.000	123.297	3.6081	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	6	0.0111	100.000	122.712	3.5936	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	7	0.0111	100.000	120.268	3.5323	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	8	0.0111	100.000	116.827	3.4457	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
OLT1	qajóoq7-qajóoq7-g-m	qajo8oq7	920.000	S10-83	10	9	0.0111	100.000	NA	NA	123.883	3.6222	116.684	3.4421	136.589	3.9341	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	1	0.0078	70.000	148.035	4.2068	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	2	0.0078	70.000	143.688	4.1040	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	3	0.0078	70.000	142.186	4.0683	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	4	0.0078	70.000	139.450	4.0029	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	5	0.0078	70.000	135.687	3.9122	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	6	0.0078	70.000	132.173	3.8268	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	7	0.0078	70.000	124.916	3.6473	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	8	0.0078	70.000	115.903	3.4219	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	1250.000	S10-84	15	9	0.0078	70.000	108.572	3.2342	132.290	3.8249	104.368	3.1253	149.076	4.2314	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	1	0.0089	80.000	146.578	4.1724	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	2	0.0089	80.000	141.394	4.0493	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	3	0.0089	80.000	135.998	3.9196	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	4	0.0089	80.000	130.771	3.7925	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	5	0.0089	80.000	125.775	3.6695	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	6	0.0089	80.000	120.636	3.5414	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	7	0.0089	80.000	113.680	3.3655	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	8	0.0089	80.000	111.633	3.3136	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1480.000	S10-84	17	9	0.0089	80.000	NA	NA	130.163	3.7741	111.633	3.3136	149.066	4.2311	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	1	0.0082	73.780	105.469	3.1544	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	2	0.0082	73.780	106.087	3.1705	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	3	0.0082	73.780	108.111	3.2229	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	4	0.0082	73.780	109.465	3.2579	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	5	0.0082	73.780	110.301	3.2794	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	6	0.0082	73.780	109.514	3.2591	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	7	0.0082	73.780	107.754	3.2137	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	8	0.0082	73.780	102.247	3.0698	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
IS0	rixóql-rixóql-g-l	rixo8ql	946.241	S10-85	17	9	0.0082	73.780	93.648	2.8418	105.844	3.1633	89.167	2.7219	110.597	3.2870	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	1	0.0069	62.082	143.506	4.0998	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	2	0.0069	62.082	138.958	3.9902	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	3	0.0069	62.082	131.211	3.8032	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	4	0.0069	62.082	128.529	3.7375	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	5	0.0069	62.082	124.449	3.6366	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	6	0.0069	62.082	122.422	3.5863	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	7	0.0069	62.082	120.976	3.5501	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
OST1	rixóql-rixóql-g-l	rixo8ql	1108.353	S10-85	19	8	0.0069	62.082	118.872	3.4973	126.545	3.6867	114.085	3.3756	143.506	4.0998	86.3148	290.9133	S10
